date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:55:17	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202024%2016:55:32%20GMT	http://artofjiujitsu.com/cdn/shopifycloud/shopify/assets/shop_events_listener-61fa9e0a912c675e178777d2b27f6cbd482f8912a6b0aa31fa3515985a8cd626.js	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shopifycloud/shopify/assets/shop_events_listener-61fa9e0a912c675e178777d2b27f6cbd482f8912a6b0aa31fa3515985a8cd626.js	(from https://artofjiujitsu.com/pages/academy)
09:55:17	115416/115416	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2012%20Apr%202024%2019:54:54%20GMT	https://artofjiujitsu.com/cdn/s/trekkie.storefront.88baf04046928b6edf6574afd22dbd026cc7d568.min.js	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/s/trekkie.storefront.88baf04046928b6edf6574afd22dbd026cc7d568.min.js	(from https://artofjiujitsu.com/pages/academy)
09:55:18	8298/8298	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2023%20Feb%202024%2018:46:28%20GMT	https://artofjiujitsu.com/cdn/shopifycloud/shopify/assets/shop_events_listener-61fa9e0a912c675e178777d2b27f6cbd482f8912a6b0aa31fa3515985a8cd626.js	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shopifycloud/shopify/assets/shop_events_listener-61fa9e0a912c675e178777d2b27f6cbd482f8912a6b0aa31fa3515985a8cd626.js	(from https://artofjiujitsu.com/pages/academy)
09:55:18	59535/59535	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Nov%202023%2008:54:32%20GMT	https://artofjiujitsu.com/cdn/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	(from https://artofjiujitsu.com/pages/academy)
09:55:18	483/483	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Apr%202024%2016:55:33%20GMT	https://www.googletagmanager.com/ns.html?id=GTM-N5NZ36B	C:/Users/rohan/Desktop/BJJWeb/Budoj/www.googletagmanager.com/ns1ba6.html	(from https://artofjiujitsu.com/pages/academy)
09:55:18	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202024%2016:55:33%20GMT	http://artofjiujitsu.com/cdn/shop/files/ARTOFJIUJITSU_300x300.png?v=1643063557	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/ARTOFJIUJITSU_300x30037da.png	(from https://artofjiujitsu.com/pages/academy)
09:55:19	6879/6879	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Mar%202024%2015:58:08%20GMT	https://artofjiujitsu.com/cdn/shop/files/ARTOFJIUJITSU_300x300.png?v=1643063557	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/ARTOFJIUJITSU_300x30037da.png	(from https://artofjiujitsu.com/pages/academy)
09:55:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202024%2016:55:34%20GMT	http://artofjiujitsu.com/cdn/shop/files/ARTOFJIUJITSU_{width}x.png?v=1643063557	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/ARTOFJIUJITSU_{width}x37da.png	(from https://artofjiujitsu.com/pages/academy)
09:55:19	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Apr%202024%2016:55:34%20GMT	https://artofjiujitsu.com/cdn/shop/files/ARTOFJIUJITSU_%7Bwidth%7Dx.png?v=1643063557	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/ARTOFJIUJITSU_{width}x37da.png	(from https://artofjiujitsu.com/pages/academy)
09:55:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202024%2016:55:34%20GMT	http://artofjiujitsu.com/cdn/shop/files/ARTOFJIUJITSU_2048x2048.png?v=1643063557	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/ARTOFJIUJITSU_2048x204837da.png	(from https://artofjiujitsu.com/pages/academy)
09:55:20	9354/9354	---M--	200	added ('OK')	image/png	date:Sat,%2027%20Apr%202024%2007:15:42%20GMT	https://artofjiujitsu.com/cdn/shop/files/ARTOFJIUJITSU_2048x2048.png?v=1643063557	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/ARTOFJIUJITSU_2048x204837da.png	(from https://artofjiujitsu.com/pages/academy)
09:55:21	572322/572322	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:c84ff5236a37cd4a22499c134eaf906b%22	https://artofjiujitsu.com/pages/join-academy	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/pages/join-academy.html	(from https://artofjiujitsu.com/pages/academy)
09:55:21	563984/563984	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:ea9d4becd60d3fbac5da51f465795c0b%22	https://artofjiujitsu.com/pages/book-trial-class	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/pages/book-trial-class.html	(from https://artofjiujitsu.com/pages/academy)
09:55:22	528943/528943	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:a9b806d1bea43dfd33ef12fe84e5a92d%22	https://artofjiujitsu.com/pages/private-lessons	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/pages/private-lessons.html	(from https://artofjiujitsu.com/pages/academy)
09:55:23	530708/530708	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:f6ecaadd4f30c8bcaa396333e0987df7%22	https://artofjiujitsu.com/pages/locations	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/pages/locations.html	(from https://artofjiujitsu.com/pages/academy)
09:55:24	542444/542444	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:e09a57bed8c92402dc5a6f21ee33c159%22	https://artofjiujitsu.com/pages/visiting-aoj	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/pages/visiting-aoj.html	(from https://artofjiujitsu.com/pages/academy)
09:55:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202024%2016:55:39%20GMT	http://artofjiujitsu.com/cdn/shop/files/AOJ-MV_e7760ab0-dbb2-466c-8f9e-59a106d64797_300x300.jpg?v=1709587593	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/AOJ-MV_e7760ab0-dbb2-466c-8f9e-59a106d64797_300x3003ba1.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:26	532037/532037	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:6db801ad5966b6e7640bdfd68e2eb86f%22	https://artofjiujitsu.com/pages/class-schedule	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/pages/class-schedule.html	(from https://artofjiujitsu.com/pages/academy)
09:55:26	173293/173293	---MCZ	200	added ('OK')	text/html	etag:W/%2242019dbf74028c5faf4fd95d43f27f30%22	https://aojplus.artofjiujitsu.com/	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/index.html	(from https://artofjiujitsu.com/pages/academy)
09:55:26	10341/10341	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2013:50:01%20GMT	https://artofjiujitsu.com/cdn/shop/files/AOJ-MV_e7760ab0-dbb2-466c-8f9e-59a106d64797_300x300.jpg?v=1709587593	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/AOJ-MV_e7760ab0-dbb2-466c-8f9e-59a106d64797_300x3003ba1.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202024%2016:55:41%20GMT	http://artofjiujitsu.com/cdn/shop/files/AOJ-MV_e7760ab0-dbb2-466c-8f9e-59a106d64797_{width}x.jpg?v=1709587593	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/AOJ-MV_e7760ab0-dbb2-466c-8f9e-59a106d64797_{width}x3ba1.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:28	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Apr%202024%2016:55:43%20GMT	https://artofjiujitsu.com/cdn/shop/files/AOJ-MV_e7760ab0-dbb2-466c-8f9e-59a106d64797_%7Bwidth%7Dx.jpg?v=1709587593	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/AOJ-MV_e7760ab0-dbb2-466c-8f9e-59a106d64797_{width}x3ba1.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202024%2016:55:43%20GMT	http://artofjiujitsu.com/cdn/shop/files/AOJ-MV_e7760ab0-dbb2-466c-8f9e-59a106d64797_2048x2048.jpg?v=1709587593	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/AOJ-MV_e7760ab0-dbb2-466c-8f9e-59a106d64797_2048x20483ba1.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:28	183680/183680	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Apr%202024%2016:55:44%20GMT	https://artofjiujitsu.com/cdn/shop/files/AOJ-MV_e7760ab0-dbb2-466c-8f9e-59a106d64797_2048x2048.jpg?v=1709587593	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/AOJ-MV_e7760ab0-dbb2-466c-8f9e-59a106d64797_2048x20483ba1.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202024%2016:55:44%20GMT	http://artofjiujitsu.com/cdn/shop/files/preview_images/81414b4c61294666a4fc57318c38feca.thumbnail.0000000000_1920x.jpg?v=1697567381	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/preview_images/81414b4c61294666a4fc57318c38feca.thumbnail.0000000000_1920x6588.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:32	573731/573731	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:bf81f9bb2c6f787bc7ae78b646812e19%22	https://artofjiujitsu.com/pages/our-method	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/pages/our-method.html	(from https://artofjiujitsu.com/pages/academy)
09:55:32	91762/91762	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Apr%202024%2016:55:47%20GMT	https://artofjiujitsu.com/cdn/shop/files/preview_images/81414b4c61294666a4fc57318c38feca.thumbnail.0000000000_1920x.jpg?v=1697567381	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/preview_images/81414b4c61294666a4fc57318c38feca.thumbnail.0000000000_1920x6588.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:32	15694186/15694186	---M--	200	added ('OK')	video/mp4	date:Thu,%2007%20Mar%202024%2001:06:28%20GMT	https://cdn.shopify.com/videos/c/o/v/7b74312c6f964a698bd591f87da09d45.mp4	C:/Users/rohan/Desktop/BJJWeb/Budoj/cdn.shopify.com/videos/c/o/v/7b74312c6f964a698bd591f87da09d45.mp4	(from https://artofjiujitsu.com/pages/academy)
09:55:32	6005267/6005267	---M--	200	added ('OK')	video/mp4	date:Wed,%2006%20Mar%202024%2019:54:40%20GMT	https://cdn.shopify.com/videos/c/vp/81414b4c61294666a4fc57318c38feca/81414b4c61294666a4fc57318c38feca.HD-1080p-7.2Mbps-19552548.mp4	C:/Users/rohan/Desktop/BJJWeb/Budoj/cdn.shopify.com/videos/c/vp/81414b4c61294666a4fc57318c38feca/81414b4c61294666a4fc57318c38feca.HD-1080p-7.2Mbps-19552548.mp4	(from https://artofjiujitsu.com/pages/academy)
09:55:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202024%2016:55:47%20GMT	http://artofjiujitsu.com/cdn/shop/files/preview_images/d50b2707efc44de3b99beac57a99231e.thumbnail.0000000000_1920x.jpg?v=1695914162	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/preview_images/d50b2707efc44de3b99beac57a99231e.thumbnail.0000000000_1920x.4a36c5.delayed	(from https://artofjiujitsu.com/pages/academy)
09:55:34	116966/116966	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Apr%202024%2022:44:16%20GMT	https://artofjiujitsu.com/cdn/shop/files/preview_images/d50b2707efc44de3b99beac57a99231e.thumbnail.0000000000_1920x.jpg?v=1695914162	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/preview_images/d50b2707efc44de3b99beac57a99231e.thumbnail.0000000000_1920x36c5.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:34	6023862/6023862	---M--	200	added ('OK')	video/mp4	date:Wed,%2006%20Mar%202024%2023:38:12%20GMT	https://cdn.shopify.com/videos/c/vp/d50b2707efc44de3b99beac57a99231e/d50b2707efc44de3b99beac57a99231e.HD-1080p-7.2Mbps-18893690.mp4	C:/Users/rohan/Desktop/BJJWeb/Budoj/cdn.shopify.com/videos/c/vp/d50b2707efc44de3b99beac57a99231e/d50b2707efc44de3b99beac57a99231e.HD-1080p-7.2Mbps-18893690.mp4	(from https://artofjiujitsu.com/pages/academy)
09:55:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202024%2016:55:50%20GMT	http://artofjiujitsu.com/cdn/shop/files/preview_images/9dd7e25ab17d4c28af2f8a55f38d2766.thumbnail.0000000000_1920x.jpg?v=1695746245	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/preview_images/9dd7e25ab17d4c28af2f8a55f38d2766.thumbnail.0000000000_1920xac15.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:36	110863/110863	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202024%2023:31:58%20GMT	https://artofjiujitsu.com/cdn/shop/files/preview_images/9dd7e25ab17d4c28af2f8a55f38d2766.thumbnail.0000000000_1920x.jpg?v=1695746245	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/preview_images/9dd7e25ab17d4c28af2f8a55f38d2766.thumbnail.0000000000_1920xac15.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:36	9716988/9716988	---M--	200	added ('OK')	video/mp4	date:Wed,%2006%20Mar%202024%2019:54:41%20GMT	https://cdn.shopify.com/videos/c/vp/9dd7e25ab17d4c28af2f8a55f38d2766/9dd7e25ab17d4c28af2f8a55f38d2766.HD-1080p-7.2Mbps-18815904.mp4	C:/Users/rohan/Desktop/BJJWeb/Budoj/cdn.shopify.com/videos/c/vp/9dd7e25ab17d4c28af2f8a55f38d2766/9dd7e25ab17d4c28af2f8a55f38d2766.HD-1080p-7.2Mbps-18815904.mp4	(from https://artofjiujitsu.com/pages/academy)
09:55:38	569757/569757	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:6036615bb54d07f6b83a44f2643439d7%22	https://artofjiujitsu.com/pages/kids-program	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/pages/kids-program.html	(from https://artofjiujitsu.com/pages/academy)
09:55:39	555283/555283	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:e5f92fef21846ed2de0772362856e701%22	https://artofjiujitsu.com/pages/adults-program	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/pages/adults-program.html	(from https://artofjiujitsu.com/pages/academy)
09:55:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202024%2016:55:54%20GMT	http://artofjiujitsu.com/cdn/shop/files/RAFAEL-MENDES_300x300.jpg?v=1645817992	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/RAFAEL-MENDES_300x3001a94.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:40	12572242/12572242	---M--	200	added ('OK')	video/mp4	date:Wed,%2006%20Mar%202024%2023:44:00%20GMT	https://cdn.shopify.com/videos/c/o/v/87a512bee5664bddb9098bbc438d93ae.mp4	C:/Users/rohan/Desktop/BJJWeb/Budoj/cdn.shopify.com/videos/c/o/v/87a512bee5664bddb9098bbc438d93ae.mp4	(from https://artofjiujitsu.com/pages/academy)
09:55:40	21913/21913	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Apr%202024%2016:55:55%20GMT	https://artofjiujitsu.com/cdn/shop/files/RAFAEL-MENDES_300x300.jpg?v=1645817992	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/RAFAEL-MENDES_300x3001a94.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:42	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202024%2016:55:55%20GMT	http://artofjiujitsu.com/cdn/shop/files/RAFAEL-MENDES_2048x2048.jpg?v=1645817992	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/RAFAEL-MENDES_2048x20481a94.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:42	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202024%2016:55:57%20GMT	http://artofjiujitsu.com/cdn/shop/files/GUI-MENDES_300x300.jpg?v=1645818094	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/GUI-MENDES_300x30053e9.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:42	357874/357874	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Apr%202024%2016:55:57%20GMT	https://artofjiujitsu.com/cdn/shop/files/RAFAEL-MENDES_2048x2048.jpg?v=1645817992	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/RAFAEL-MENDES_2048x20481a94.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:43	21449/21449	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Apr%202024%2016:55:58%20GMT	https://artofjiujitsu.com/cdn/shop/files/GUI-MENDES_300x300.jpg?v=1645818094	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/GUI-MENDES_300x30053e9.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202024%2016:55:58%20GMT	http://artofjiujitsu.com/cdn/shop/files/GUI-MENDES_2048x2048.jpg?v=1645818094	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/GUI-MENDES_2048x204853e9.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:45	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202024%2016:55:59%20GMT	http://artofjiujitsu.com/cdn/shop/files/TAINAN-DALPRA_02e0c55f-6f62-43d0-b8e2-5fcbb4320c6f_300x300.jpg?v=1698879071	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/TAINAN-DALPRA_02e0c55f-6f62-43d0-b8e2-5fcbb4320c6f_300x3005da4.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:45	301285/301285	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Apr%202024%2016:55:59%20GMT	https://artofjiujitsu.com/cdn/shop/files/GUI-MENDES_2048x2048.jpg?v=1645818094	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/GUI-MENDES_2048x204853e9.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:45	17151/17151	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Apr%202024%2017:39:36%20GMT	https://artofjiujitsu.com/cdn/shop/files/TAINAN-DALPRA_02e0c55f-6f62-43d0-b8e2-5fcbb4320c6f_300x300.jpg?v=1698879071	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/TAINAN-DALPRA_02e0c55f-6f62-43d0-b8e2-5fcbb4320c6f_300x3005da4.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202024%2016:56:00%20GMT	http://artofjiujitsu.com/cdn/shop/files/TAINAN-DALPRA_02e0c55f-6f62-43d0-b8e2-5fcbb4320c6f_2048x2048.jpg?v=1698879071	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/TAINAN-DALPRA_02e0c55f-6f62-43d0-b8e2-5fcbb4320c6f_2048x20485da4.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202024%2016:56:02%20GMT	http://artofjiujitsu.com/cdn/shop/files/JESSA-KHAN_fccae4fd-31f5-4ec7-8abd-39db866ee8fa_300x300.jpg?v=1695940134	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/JESSA-KHAN_fccae4fd-31f5-4ec7-8abd-39db866ee8fa_300x3008ce3.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:47	222147/222147	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Apr%202024%2016:56:02%20GMT	https://artofjiujitsu.com/cdn/shop/files/TAINAN-DALPRA_02e0c55f-6f62-43d0-b8e2-5fcbb4320c6f_2048x2048.jpg?v=1698879071	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/TAINAN-DALPRA_02e0c55f-6f62-43d0-b8e2-5fcbb4320c6f_2048x20485da4.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:48	20245/20245	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Apr%202024%2016:56:03%20GMT	https://artofjiujitsu.com/cdn/shop/files/JESSA-KHAN_fccae4fd-31f5-4ec7-8abd-39db866ee8fa_300x300.jpg?v=1695940134	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/JESSA-KHAN_fccae4fd-31f5-4ec7-8abd-39db866ee8fa_300x3008ce3.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202024%2016:56:03%20GMT	http://artofjiujitsu.com/cdn/shop/files/JESSA-KHAN_fccae4fd-31f5-4ec7-8abd-39db866ee8fa_2048x2048.jpg?v=1695940134	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/JESSA-KHAN_fccae4fd-31f5-4ec7-8abd-39db866ee8fa_2048x20488ce3.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202024%2016:56:04%20GMT	http://artofjiujitsu.com/cdn/shop/files/COLE-ABATE_1dc71e68-5ae7-4dac-874d-780244837d7a_300x300.jpg?v=1696007201	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/COLE-ABATE_1dc71e68-5ae7-4dac-874d-780244837d7a_300x3002947.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:51	250567/250567	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Apr%202024%2011:43:09%20GMT	https://artofjiujitsu.com/cdn/shop/files/JESSA-KHAN_fccae4fd-31f5-4ec7-8abd-39db866ee8fa_2048x2048.jpg?v=1695940134	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/JESSA-KHAN_fccae4fd-31f5-4ec7-8abd-39db866ee8fa_2048x20488ce3.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:51	23033/23033	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Apr%202024%2016:56:06%20GMT	https://artofjiujitsu.com/cdn/shop/files/COLE-ABATE_1dc71e68-5ae7-4dac-874d-780244837d7a_300x300.jpg?v=1696007201	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/COLE-ABATE_1dc71e68-5ae7-4dac-874d-780244837d7a_300x3002947.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:52	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202024%2016:56:06%20GMT	http://artofjiujitsu.com/cdn/shop/files/COLE-ABATE_1dc71e68-5ae7-4dac-874d-780244837d7a_2048x2048.jpg?v=1696007201	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/COLE-ABATE_1dc71e68-5ae7-4dac-874d-780244837d7a_2048x20482947.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:53	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202024%2016:56:08%20GMT	http://artofjiujitsu.com/cdn/shop/files/PABLO-LAVASELLI_300x300.jpg?v=1695940174	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/PABLO-LAVASELLI_300x300873a.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:53	330148/330148	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Apr%202024%2016:56:08%20GMT	https://artofjiujitsu.com/cdn/shop/files/COLE-ABATE_1dc71e68-5ae7-4dac-874d-780244837d7a_2048x2048.jpg?v=1696007201	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/COLE-ABATE_1dc71e68-5ae7-4dac-874d-780244837d7a_2048x20482947.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:53	16326/16326	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Apr%202024%2016:56:09%20GMT	https://artofjiujitsu.com/cdn/shop/files/PABLO-LAVASELLI_300x300.jpg?v=1695940174	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/PABLO-LAVASELLI_300x300873a.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:55	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202024%2016:56:09%20GMT	http://artofjiujitsu.com/cdn/shop/files/PABLO-LAVASELLI_2048x2048.jpg?v=1695940174	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/PABLO-LAVASELLI_2048x2048873a.jpg	(from https://artofjiujitsu.com/pages/academy)
09:55:55	241582/241582	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Apr%202024%2016:56:10%20GMT	https://artofjiujitsu.com/cdn/shop/files/PABLO-LAVASELLI_2048x2048.jpg?v=1695940174	C:/Users/rohan/Desktop/BJJWeb/Budoj/artofjiujitsu.com/cdn/shop/files/PABLO-LAVASELLI_2048x2048873a.jpg	(from https://artofjiujitsu.com/pages/academy)
